date,text,username,tweet_clean,tweet_sentiment
2019-06-28 17:54:58,Hong Kong air pollution at 7-year high – Bangkok Post https://hongkonginformer.com/222944/hong-kong-air-pollution-at-7-year-high-bangkok-post/ …pic.twitter.com/NarNFqLtzS,hongkonginforme,Hong Kong air pollution at 7-year high Bangkok Post https://hongkonginformer.com/222944/hong-kong-air-pollution-at-7-year-high-bangkok-post …pic.twitter.com/NarNFqLtzS,positive
2019-06-28 08:45:53,Moving to China? Worried about air pollution? And what really happened that day in 1986 which changed the world? All this and more in the latest podcast episode of Charming China with Isabel Sum and me! https://open.spotify.com/episode/6YOvY6chhDVmG8T1ILoMIx?si=iASd2NSZRzS34TzIQ7tAGA … #podcast #podcastepisode #newepisode #pollution,CarolineHasl,Moving to China Worried about air pollution And what really happened that day in 1986 which changed the world All this and more in the latest podcast episode of Charming China with Isabel Sum and me https://open.spotify.com/episode/6YOvY6chhDVmG8T1ILoMIx?si=iASd2NSZRzS34TzIQ7tAGA #podcast #podcastepisode #newepisode #pollution,positive
2019-06-28 08:17:31,Green Queen Guide To Dealing With Hong Kong Air Pollution https://ift.tt/2JaS5g1,GreenQueenHK,Green Queen Guide To Dealing With Hong Kong Air Pollution https://ift.tt/2JaS5g1,negative
2019-06-28 04:05:01,"""Innovative low-emission technology is at the forefront of a new revolution driven by policies pushing for lower air pollution and de-carbonization of economy” - Tiy Chung of @ccacoalition. https://www.smartcitiesworld.net/news/climate-change-represents-the-battle-of-our-lives-says-un-chief-4247 …pic.twitter.com/dmwXUk2a4j",markgibbs_china,"""Innovative low-emission technology is at the forefront of a new revolution driven by policies pushing for lower air pollution and de-carbonization of economy Tiy Chung of https://www.smartcitiesworld.net/news/climate-change-represents-the-battle-of-our-lives-says-un-chief-4247 …pic.twitter.com/dmwXUk2a4j",positive
2019-06-28 02:54:08,"Michael Bloomberg and Anne Hidalgo, Mayor of Paris, Launch Joint Project to Monitor Air Pollution in Paris Schools | Bloomberg Philanthropies https://bloom.bg/2Xz4IdN",debbyjuu,Michael Bloomberg and Anne Hidalgo Mayor of Paris Launch Joint Project to Monitor Air Pollution in Paris Schools Bloomberg Philanthropies https://bloom.bg/2Xz4IdN,neutral
2019-06-27 10:37:50,Landed. Now I’m in Hakata.^^ Nice air pollution. <3,NaakiraS,Landed Now I’m in Hakata.^ Nice air pollution <3,positive
2019-06-26 11:55:38,"Early deaths linked to #airpollution has fallen by half between 1970 & 2010 in the UK. However, toxic air remains the no. 1 environmental hazard with 1 in 20 deaths still attributed to #particlepollution alone. Read more from the Guardian. http://bit.ly/2J5rIYN #AirQuality",uhooair,Early deaths linked to #airpollution has fallen by half between 1970 2010 in the UK However toxic air remains the no 1 environmental hazard with 1 in 20 deaths still attributed to #particlepollution alone Read more from the Guardian http://bit.ly/2J5rIYN #AirQuality,positive
2019-06-26 06:10:56,"Long-term exposure to high level of black carbon & PM2.5 is as bad for health as smoking a pack of cigarette every day for 15 years. To learn more, please check: http://www.renaud.hk , https://bit.ly/2WHNuqa #cleanair #sweethome #indoorairquality #airpurifier #airpollution #PMpic.twitter.com/flkEWNy4Ui",RenaudAir,Long-term exposure to high level of black carbon PM2.5 is as bad for health as smoking a pack of cigarette every day for 15 years To learn more please check http://www.renaud.hk https://bit.ly/2WHNuqa #cleanair #sweethome #indoorairquality #airpurifier #airpollution #PMpic.twitter.com/flkEWNy4Ui,negative
2019-06-26 06:02:46,"Air pollution becomes a common issue that cannot be ignored, so how to safeguard your family health? Leave your comments. #family #health #air #gblifepic.twitter.com/jA5nPYCleE",GBLIFEfan,Air pollution becomes a common issue that cannot be ignored so how to safeguard your family health Leave your comments #family #health #air #gblifepic.twitter.com/jA5nPYCleE,negative
2019-06-26 00:53:53,Air pollution 'may affect number of eggs ovaries can produce' Worrying considering the continued push by some countries to continue with fossil fuels https://www.theguardian.com/environment/2019/jun/25/air-pollution-may-affect-number-of-eggs-ovaries-can-produce?CMP=Share_iOSApp_Other …,PcarsonPeter,Air pollution 'may affect number of eggs ovaries can produce Worrying considering the continued push by some countries to continue with fossil fuels https://www.theguardian.com/environment/2019/jun/25/air-pollution-may-affect-number-of-eggs-ovaries-can-produce?CMP=Share_iOSApp_Other …,neutral
2019-06-05 12:22:38,World Environment Day 2019: This year`s challenge is creating awareness on air pollution https://zeenews.india.com/india/world-environment-day-2019-this-years-challenge-is-creating-awareness-on-air-pollution-2209194.html … via @,Syedap,World Environment Day 2019 This year`s challenge is creating awareness on air pollution https://zeenews.india.com/india/world-environment-day-2019-this-years-challenge-is-creating-awareness-on-air-pollution-2209194.html via @,neutral
2019-05-04 06:05:01,"Seizing the opportunity of a cool, overcast and low air pollution morning to hike Lion’s Rock. Feels great to get into nature, take deep breaths, and gaze at… https://www.instagram.com/p/BxB6f5MnhhmIK2t9QqhQoXVsr3gMFWyQiIwcII0/?utm_source=ig_twitter_share&igshid=1kea5knci4crn …",Annibelle919,Seizing the opportunity of a cool overcast and low air pollution morning to hike Lion’s Rock Feels great to get into nature take deep breaths and gaze at https://www.instagram.com/p/BxB6f5MnhhmIK2t9QqhQoXVsr3gMFWyQiIwcII0/?utm_source=ig_twitter_share&igshid=1kea5knci4crn …,positive
2019-04-10 01:41:48,"First air quality monitor placed in China! Now I have a monitor 0.9 km away from me as compared to the second closest one (2050,8 km away) App: AQI India #AirPollution #MyAQI #healthtechpic.twitter.com/53lYnQ3KA0 – at 深圳北站 Shenzhen North Railway Station",CarolineHasl,"First air quality monitor placed in China Now I have a monitor 0.9 km away from me as compared to the second closest one (2050,8 km away App AQI India #AirPollution #MyAQI #healthtechpic.twitter.com/53lYnQ3KA0 at 深圳北 Shenzhen North Railway Station",positive
2019-04-06 10:55:24,"@crowdfundingpr_ Finally, we made it in 2 days!! http://kck.st/2OQM4r5 #crowdfunding #kickstarter #AirPollution #measles #AirQuality #CleanAir #PM25 #Mask",tamadick,Finally we made it in 2 days! http://kck.st/2OQM4r5 #crowdfunding #kickstarter #AirPollution #measles #AirQuality #CleanAir #PM25 #Mask,neutral
2019-04-04 11:53:21,Relaunch on Kickstarter with further discount for KS backers. http://kck.st/2OQM4r5 Check it out and support us!! #crowdfunding #AirPollution #Measles #hayfever #cleanair #airquality #kickstarter #PM25pic.twitter.com/WFUc7Ui14Q,tamadick,Relaunch on Kickstarter with further discount for KS backers http://kck.st/2OQM4r5 Check it out and support us! #crowdfunding #AirPollution #Measles #hayfever #cleanair #airquality #kickstarter #PM25pic.twitter.com/WFUc7Ui14Q,neutral
2019-04-02 16:44:38,"@crowdfundingpr_ PAQ Mask is the first electronic mask with 4 layer filter which blocks 98% of PM0.3~PM10 airborne particles. Protect you from Air Pollution, Airborne Disease or Allergy source. https://www.kickstarter.com/projects/paqmask/329471997/preview … #crowdfunding #airpurify #mask #airpollution #cleanairpic.twitter.com/yrwOwkI4aU",tamadick,PAQ Mask is the first electronic mask with 4 layer filter which blocks 98 of PM0.3~PM10 airborne particles Protect you from Air Pollution Airborne Disease or Allergy source https://www.kickstarter.com/projects/paqmask/329471997/preview #crowdfunding #airpurify #mask #airpollution #cleanairpic.twitter.com/yrwOwkI4aU,positive
2019-03-31 06:08:39,Relaunch coming soon..... We will relaunch our campaign with further KS early bird discount. Please check out the preview and support us!! Thank you https://www.kickstarter.com/projects/paqmask/329471997/preview?ref=pbuild_dashboard#project-preview … #crowdfunding #airpollution #measles #hayfever #CleanAir #kickstarter #kickstartercampaignpic.twitter.com/xFT7gtUvgO,tamadick,Relaunch coming soon.... We will relaunch our campaign with further KS early bird discount Please check out the preview and support us! Thank you https://www.kickstarter.com/projects/paqmask/329471997/preview?ref=pbuild_dashboard#project-preview #crowdfunding #airpollution #measles #hayfever #CleanAir #kickstarter #kickstartercampaignpic.twitter.com/xFT7gtUvgO,positive
2019-03-24 10:22:21,New Generation Electronic Mask. Live on Kickstarter now~~ http://kck.st/2SjhADc #Wearables #WearableTech #hayfever #AirPollution #allergy #PM25 #AirQualitypic.twitter.com/PcCPT6Cqg1,tamadick,New Generation Electronic Mask Live on Kickstarter now~ http://kck.st/2SjhADc #Wearables #WearableTech #hayfever #AirPollution #allergy #PM25 #AirQualitypic.twitter.com/PcCPT6Cqg1,positive
2019-03-20 22:33:53,"Yesterday we had our first decent bout of rain in the afternoon, which allowed the air pressure to finally abate and clear away the lingering air pollution. Today we have following winds that are in excess of 40 kph. This is usually good, except for one thing.",LysanderWrites,Yesterday we had our first decent bout of rain in the afternoon which allowed the air pressure to finally abate and clear away the lingering air pollution Today we have following winds that are in excess of 40 kph This is usually good except for one thing.,positive
2019-03-20 05:56:19,"Now that it is getting warmer I get to play the 'Jesus Christ the air pollution is really high today can we not have the windows open - But I'm hot' game with my coworkers. I'm against opening the windows, incidentally.",LysanderWrites,Now that it is getting warmer I get to play the 'Jesus Christ the air pollution is really high today can we not have the windows open But I'm hot game with my coworkers I'm against opening the windows incidentally.,positive
2019-02-28 07:01:44,air pollution at its finest...and some HK skyline @Hong Kong https://www.instagram.com/p/BuapUe4BJYW/?utm_source=ig_twitter_share&igshid=m7ia5lq3exin …,robinrandolph,air pollution at its finest...and some HK skyline Kong https://www.instagram.com/p/BuapUe4BJYW/?utm_source=ig_twitter_share&igshid=m7ia5lq3exin …,neutral
2019-01-12 03:07:10,"1st: Hedley Index, in accordance with WHO guideline. 2nd: HK Government’s Index with “originality”. 3rd: Realty in HK now. Who is cheating? #HongKong #香港生活 #airpollution 場所: Hong Kong https://www.instagram.com/p/BshNG3QnKAf/?utm_source=ig_twitter_share&igshid=gkzhliqfv4il …",robhata,1st Hedley Index in accordance with WHO guideline 2nd HK Government’s Index with “originality” 3rd Realty in HK now Who is cheating #HongKong #香港生 #airpollution 場所 Hong Kong https://www.instagram.com/p/BshNG3QnKAf/?utm_source=ig_twitter_share&igshid=gkzhliqfv4il …,neutral
2018-12-26 14:35:22,Another with bad #airpollution in #HongKong #BreatheLife #AQOreview #SDG11 #BoxingDayHikepic.twitter.com/sJLXX5a7oV,locosmo,Another with bad #airpollution in #HongKong #BreatheLife #AQOreview #SDG11 #BoxingDayHikepic.twitter.com/sJLXX5a7oV,negative
2018-05-10 21:30:17,"ASIA | AS — China's Shijiazhuang to take air pollution fight to crematoriums, public toilets http://dlvr.it/QSRjd7",PairsonnalitesA,ASIA AS China's Shijiazhuang to take air pollution fight to crematoriums public toilets http://dlvr.it/QSRjd7,neutral
2018-05-07 20:30:21,ASIA | AS — Don't restrict the discourse on air pollution only to its impact on health http://dlvr.it/QS4nYM,PairsonnalitesA,ASIA AS Don't restrict the discourse on air pollution only to its impact on health http://dlvr.it/QS4nYM,neutral
2018-04-01 12:14:56,Fantastic moonrise... the air pollution is good for something after all #moon #saikung… https://www.instagram.com/p/BhBwcjInQ8h/,WldHongKong,Fantastic moonrise.. the air pollution is good for something after all #moon #saikung https://www.instagram.com/p/BhBwcjInQ8h/,positive
2018-03-24 07:05:02,Asia a key battleground in fight against killer air pollution: UN http://dlvr.it/QMCDJn,PairsonnalitesU,Asia a key battleground in fight against killer air pollution UN http://dlvr.it/QMCDJn,neutral
2018-03-22 22:40:06,ASIA | AS — Asia a key battleground in fight against killer air pollution: UN http://dlvr.it/QM3Pgw,PairsonnalitesA,ASIA AS Asia a key battleground in fight against killer air pollution UN http://dlvr.it/QM3Pgw,neutral
2018-02-08 11:22:46,"Recap | ASIA — China eyes 80% good air quality by 2020 in regions - China is planning a three-year scheme to control air pollution and find solutions to reduce smog in the Beijing-Tianjin-Hebei region, the Yangtze River Delta in eastern China and… http://dlvr.it/QFWbZs",PairsonnalitesU,Recap ASIA China eyes 80 good air quality by 2020 in regions China is planning a three-year scheme to control air pollution and find solutions to reduce smog in the Beijing-Tianjin-Hebei region the Yangtze River Delta in eastern China and http://dlvr.it/QFWbZs,positive
2018-02-07 23:21:36,"Recap | ASIA — China eyes 80% good air quality by 2020 in regions - China is planning a three-year scheme to control air pollution and find solutions to reduce smog in the Beijing-Tianjin-Hebei region, the Yangtze River Delta in eastern China and… http://dlvr.it/QFSN2K",PairsonnalitesU,Recap ASIA China eyes 80 good air quality by 2020 in regions China is planning a three-year scheme to control air pollution and find solutions to reduce smog in the Beijing-Tianjin-Hebei region the Yangtze River Delta in eastern China and http://dlvr.it/QFSN2K,positive
2018-02-07 11:20:19,"Recap | ASIA — China eyes 80% good air quality by 2020 in regions - China is planning a three-year scheme to control air pollution and find solutions to reduce smog in the Beijing-Tianjin-Hebei region, the Yangtze River Delta in eastern China and… http://dlvr.it/QFN1J2",PairsonnalitesU,Recap ASIA China eyes 80 good air quality by 2020 in regions China is planning a three-year scheme to control air pollution and find solutions to reduce smog in the Beijing-Tianjin-Hebei region the Yangtze River Delta in eastern China and http://dlvr.it/QFN1J2,positive
2018-02-06 01:52:13,"ASIA | AS — China eyes 80% good air quality by 2020 in regions - China is planning a three-year scheme to control air pollution and find solutions to reduce smog in the Beijing-Tianjin-Hebei region, the Yangtze River Delta in eastern China and… http://dlvr.it/QFB1JB",PairsonnalitesU,ASIA AS China eyes 80 good air quality by 2020 in regions China is planning a three-year scheme to control air pollution and find solutions to reduce smog in the Beijing-Tianjin-Hebei region the Yangtze River Delta in eastern China and http://dlvr.it/QFB1JB,positive
2018-01-22 04:52:06,HKFP: Monday air pollution in Hong Kong five times worse than Beijing http://j.mp/2n02Zdh pic.twitter.com/mMjN9gNpSy,hongkong_news,HKFP Monday air pollution in Hong Kong five times worse than Beijing http://j.mp/2n02Zdh pic.twitter.com/mMjN9gNpSy,negative
2018-01-21 12:25:48,"Recap | ASIA — The World's Biggest Smog Tower Offers Hope to Polluted Megacities in China - To tackle China's smog problem, researchers are testing a new smog tower near the city of Xian. The tower has reduced air pollution by almost 15 percent. http://dlvr.it/QC6yv1",PairsonnalitesU,Recap ASIA The World's Biggest Smog Tower Offers Hope to Polluted Megacities in China To tackle China's smog problem researchers are testing a new smog tower near the city of Xian The tower has reduced air pollution by almost 15 percent http://dlvr.it/QC6yv1,positive
2018-01-21 00:24:03,"Recap | ASIA — The World's Biggest Smog Tower Offers Hope to Polluted Megacities in China - To tackle China's smog problem, researchers are testing a new smog tower near the city of Xian. The tower has reduced air pollution by almost 15 percent. http://dlvr.it/QC4Wdp",PairsonnalitesU,Recap ASIA The World's Biggest Smog Tower Offers Hope to Polluted Megacities in China To tackle China's smog problem researchers are testing a new smog tower near the city of Xian The tower has reduced air pollution by almost 15 percent http://dlvr.it/QC4Wdp,positive
2018-01-20 12:22:06,"Recap | ASIA — The World's Biggest Smog Tower Offers Hope to Polluted Megacities in China - To tackle China's smog problem, researchers are testing a new smog tower near the city of Xian. The tower has reduced air pollution by almost 15 percent. http://dlvr.it/QC1LJV",PairsonnalitesU,Recap ASIA The World's Biggest Smog Tower Offers Hope to Polluted Megacities in China To tackle China's smog problem researchers are testing a new smog tower near the city of Xian The tower has reduced air pollution by almost 15 percent http://dlvr.it/QC1LJV,positive
2018-01-19 19:34:32,"ASIA | AS — The World's Biggest Smog Tower Offers Hope to Polluted Megacities in China - To tackle China's smog problem, researchers are testing a new smog tower near the city of Xian. The tower has reduced air pollution by almost 15 percent. http://dlvr.it/QBxCbC",PairsonnalitesU,ASIA AS The World's Biggest Smog Tower Offers Hope to Polluted Megacities in China To tackle China's smog problem researchers are testing a new smog tower near the city of Xian The tower has reduced air pollution by almost 15 percent http://dlvr.it/QBxCbC,positive
2018-01-19 11:33:13,"ASIA | AS — The World's Biggest Smog Tower Offers Hope to Polluted Megacities in China - To tackle China's smog problem, researchers are testing a new smog tower near the city of Xian. The tower has reduced air pollution by almost 15 percent. http://dlvr.it/QBt8d1",PairsonnalitesU,ASIA AS The World's Biggest Smog Tower Offers Hope to Polluted Megacities in China To tackle China's smog problem researchers are testing a new smog tower near the city of Xian The tower has reduced air pollution by almost 15 percent http://dlvr.it/QBt8d1,positive
2018-01-19 03:31:07,"ASIA | AS — The World's Biggest Smog Tower Offers Hope to Polluted Megacities in China - To tackle China's smog problem, researchers are testing a new smog tower near the city of Xian. The tower has reduced air pollution by almost 15 percent. http://dlvr.it/QBqvjR",PairsonnalitesU,ASIA AS The World's Biggest Smog Tower Offers Hope to Polluted Megacities in China To tackle China's smog problem researchers are testing a new smog tower near the city of Xian The tower has reduced air pollution by almost 15 percent http://dlvr.it/QBqvjR,positive
2018-01-17 03:45:33,11:43am #airpollution @Kennedy Town https://www.instagram.com/p/BeCTVNahTTF/,sanitiser,11:43am #airpollution Town https://www.instagram.com/p/BeCTVNahTTF/,neutral
2018-01-03 05:03:12,"Recap | ASIA — Hong Kong's hazy days may have more deadly effect on those with mental illnesses, researchers find - For those with chronic diseases, it is well known that air pollution worsens their condition, but according to the study by Hong Kong… http://dlvr.it/Q8fGKj",PairsonnalitesU,Recap ASIA Hong Kong's hazy days may have more deadly effect on those with mental illnesses researchers find For those with chronic diseases it is well known that air pollution worsens their condition but according to the study by Hong Kong http://dlvr.it/Q8fGKj,positive
2018-01-02 15:57:07,"ASIA | AS — Hong Kong's hazy days may have more deadly effect on those with mental illnesses, researchers find - For those with chronic diseases, it is well known that air pollution worsens their condition, but according to the study by Hong Kong… http://dlvr.it/Q8Z8TW",PairsonnalitesU,ASIA AS Hong Kong's hazy days may have more deadly effect on those with mental illnesses researchers find For those with chronic diseases it is well known that air pollution worsens their condition but according to the study by Hong Kong http://dlvr.it/Q8Z8TW,positive
2018-01-02 07:55:39,"ASIA | AS — Hong Kong's hazy days may have more deadly effect on those with mental illnesses, researchers find - For those with chronic diseases, it is well known that air pollution worsens their condition, but according to the study by Hong Kong… http://dlvr.it/Q8WNvp",PairsonnalitesU,ASIA AS Hong Kong's hazy days may have more deadly effect on those with mental illnesses researchers find For those with chronic diseases it is well known that air pollution worsens their condition but according to the study by Hong Kong http://dlvr.it/Q8WNvp,positive
2018-01-01 23:54:12,"ASIA | AS — Hong Kong's hazy days may have more deadly effect on those with mental illnesses, researchers find - For those with chronic diseases, it is well known that air pollution worsens their condition, but according to the study by Hong Kong… http://dlvr.it/Q8TfZg",PairsonnalitesU,ASIA AS Hong Kong's hazy days may have more deadly effect on those with mental illnesses researchers find For those with chronic diseases it is well known that air pollution worsens their condition but according to the study by Hong Kong http://dlvr.it/Q8TfZg,positive
2017-11-26 05:06:06,Recap | ASIA — The costs of pollution - A new research paper on how sustained air pollution affects migration in… http://dlvr.it/Q2twNp,PairsonnalitesU,Recap ASIA The costs of pollution A new research paper on how sustained air pollution affects migration in http://dlvr.it/Q2twNp,positive
2017-11-25 17:04:04,Recap | ASIA — The costs of pollution - A new research paper on how sustained air pollution affects migration in… http://dlvr.it/Q2qRKX,PairsonnalitesU,Recap ASIA The costs of pollution A new research paper on how sustained air pollution affects migration in http://dlvr.it/Q2qRKX,positive
2017-11-25 05:03:10,Recap | ASIA — The costs of pollution - A new research paper on how sustained air pollution affects migration in… http://dlvr.it/Q2lXsz,PairsonnalitesU,Recap ASIA The costs of pollution A new research paper on how sustained air pollution affects migration in http://dlvr.it/Q2lXsz,positive
2017-11-23 21:47:12,ASIA | AS — The costs of pollution - A new research paper on how sustained air pollution affects migration in… http://dlvr.it/Q2XmKz,PairsonnalitesU,ASIA AS The costs of pollution A new research paper on how sustained air pollution affects migration in http://dlvr.it/Q2XmKz,positive
2017-11-09 07:12:03,"Recap | ASIA — Higher air pollution in Chinese cities tied to higher mortality rate - The study is the first to provide strong evidence of the burden of air pollution in major Chinese cities, as well as the impacts of air quality and climate ... http://dlvr.it/Q014y6",PairsonnalitesU,Recap ASIA Higher air pollution in Chinese cities tied to higher mortality rate The study is the first to provide strong evidence of the burden of air pollution in major Chinese cities as well as the impacts of air quality and climate .. http://dlvr.it/Q014y6,positive
2017-11-08 19:10:07,"Recap | ASIA — Higher air pollution in Chinese cities tied to higher mortality rate - The study is the first to provide strong evidence of the burden of air pollution in major Chinese cities, as well as the impacts of air quality and climate ... http://dlvr.it/Pzwb81",PairsonnalitesU,Recap ASIA Higher air pollution in Chinese cities tied to higher mortality rate The study is the first to provide strong evidence of the burden of air pollution in major Chinese cities as well as the impacts of air quality and climate .. http://dlvr.it/Pzwb81,positive
2017-11-08 07:08:13,Recap | ASIA — Higher air pollution in Chinese cities tied to higher mortality rate - The study is the first to… http://dlvr.it/Pzq99X,PairsonnalitesU,Recap ASIA Higher air pollution in Chinese cities tied to higher mortality rate The study is the first to http://dlvr.it/Pzq99X,positive
2017-11-08 07:08:12,Recap | ASIA — Higher air pollution in Chinese cities tied to higher mortality rate http://dlvr.it/Pzq994,PairsonnalitesA,Recap ASIA Higher air pollution in Chinese cities tied to higher mortality rate http://dlvr.it/Pzq994,positive
2017-11-07 15:19:34,ASIA | AS — Higher air pollution in Chinese cities tied to higher mortality rate http://dlvr.it/Pzj4Dm,PairsonnalitesA,ASIA AS Higher air pollution in Chinese cities tied to higher mortality rate http://dlvr.it/Pzj4Dm,positive
2017-11-07 07:18:03,ASIA | AS — Higher air pollution in Chinese cities tied to higher mortality rate http://dlvr.it/PzdWRx,PairsonnalitesA,ASIA AS Higher air pollution in Chinese cities tied to higher mortality rate http://dlvr.it/PzdWRx,positive
2017-11-06 23:16:05,ASIA | AS — Higher air pollution in Chinese cities tied to higher mortality rate http://dlvr.it/PzZf81,PairsonnalitesA,ASIA AS Higher air pollution in Chinese cities tied to higher mortality rate http://dlvr.it/PzZf81,positive
2017-11-06 23:16:03,ASIA | AS — Higher air pollution in Chinese cities tied to higher mortality rate - The study is the first to… http://dlvr.it/PzZf7b,PairsonnalitesU,ASIA AS Higher air pollution in Chinese cities tied to higher mortality rate The study is the first to http://dlvr.it/PzZf7b,positive
2017-10-15 07:14:13,Recap | ASIA — Researchers Newest Foot Soldiers in China's Battle Against Air Pollution http://dlvr.it/PvfbTT,PairsonnalitesA,Recap ASIA Researchers Newest Foot Soldiers in China's Battle Against Air Pollution http://dlvr.it/PvfbTT,neutral
